Latitude,Longitude,Month,Day,Year,Total pieces/km^2,Micro,Macro,Total Weight,micro,macro,Source,Info,Mesh Size,Count/km^2 .335-.999 mm,Count/km^2 1.00-4.75 mm,Count/km^2 4.75-200 mm,Count/km^2 >200 mm,total/km^2,g/km^2 .335-.999 mm,g/km^2 1.00-4.75 mm,g/km^2 4.75-200 mm,g/km^2 >200 mm,Sea State (Beaufort Scale),INFO
36.1333,-142.15,8,28,2009,587.33,0.00,587.33,108840.82,0.00,108840.82,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,587.33,587.33,,,,"108,840.82",,ENPG 2009
35.5483,-139.4417,8,29,2009,8.22,0.00,8.22,4800.05,0.00,4800.05,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,8.22,8.22,,,,"4,800.05",,ENPG 2009
34.8083,-136.82,8,30,2009,2.75,0.00,2.75,549.35,0.00,549.35,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,2.75,2.75,,,,549.35,,ENPG 2009
34.5883,-133.7417,8,31,2009,0.89,0.00,0.89,832.35,0.00,832.35,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0.89,0.89,,,,832.35,,ENPG 2009
34.7433,-131.535,9,1,2009,0.50,0.00,0.50,25.08,0.00,25.08,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0.5,0.50,,,,25.08,,ENPG 2009
34.6683,-129.1617,9,2,2009,0.52,0.00,0.52,1058.45,0.00,1058.45,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0.52,0.52,,,,"1,058.45",,ENPG 2009
31.6442,-158.0152,8,2,2010,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2010
33.1199,-158.1481,8,3,2010,1.37,0.00,1.37,68.60,0.00,68.60,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.37,1.37,,,,68.6,,ENPG 2010
33.6833,-158.05,8,3,2010,6.97,0.00,6.97,1216.62,0.00,1216.62,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,6.97,6.97,,,,"1,216.62",,ENPG 2010
34.05,-157.9833,8,3,2010,1.26,0.00,1.26,2581.77,0.00,2581.77,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.26,1.26,,,,"2,581.77",,ENPG 2010
35.5667,-157.5833,8,4,2010,8.23,0.00,8.23,1333.22,0.00,1333.22,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,8.23,8.23,,,,"1,333.22",,ENPG 2010
35.4167,-157.4,8,1,2010,4.77,0.00,4.77,381.87,0.00,381.87,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,4.77,4.77,,,,381.87,,ENPG 2010
34.4279,-155.8867,8,5,2010,3.13,0.00,3.13,651.23,0.00,651.23,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.13,3.13,,,,651.23,,ENPG 2010
33.885,-155.53,8,5,2010,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2010
33.2667,-154.5,8,6,2010,11.72,0.00,11.72,5747.89,0.00,5747.89,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,11.72,11.72,,,,"5,747.89",,ENPG 2010
33.3667,-154.25,8,6,2010,32.46,0.00,32.46,13037.53,0.00,13037.53,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,32.46,32.46,,,,"13,037.53",,ENPG 2010
32.3608,-152.7967,8,7,2010,15.57,0.00,15.57,17516.89,0.00,17516.89,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,15.57,15.57,,,,"17,516.89",,ENPG 2010
32.3193,-151.3663,8,8,2010,1.00,0.00,1.00,80.03,0.00,80.03,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1,1.00,,,,80.03,,ENPG 2010
33.8843,-148.678,8,9,2010,2.19,0.00,2.19,151.35,0.00,151.35,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,2.19,2.19,,,,151.35,,ENPG 2010
34.9017,-147.2349,8,10,2010,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2010
35.7317,-146.0215,8,11,2010,6.02,0.00,6.02,6123.69,0.00,6123.69,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,6.02,6.02,,,,"6,123.69",,ENPG 2010
35.593,-141.4937,8,13,2010,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2010
35.1167,-153.1667,8,1,2010,6.96,0.00,6.96,10339.38,0.00,10339.38,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,6.96,6.96,,,,"10,339.38",,ENPG 2010
37.2667,-151.9,8,4,2010,10.93,0.00,10.93,246.07,0.00,246.07,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,10.93,10.93,,,,246.07,,ENPG 2010
36.9833,-150.8167,8,5,2010,13.02,0.00,13.02,900.48,0.00,900.48,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,13.02,13.02,,,,900.48,,ENPG 2010
36.9,-149.3,8,6,2010,33.46,0.00,33.46,6837.65,0.00,6837.65,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,33.46,33.46,,,,"6,837.65",,ENPG 2010
37.1667,-146.0833,8,8,2010,17.10,0.00,17.10,4295.55,0.00,4295.55,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,17.1,17.10,,,,"4,295.55",,ENPG 2010
34.23,-162.1567,8,4,2010,19.33,0.00,19.33,1546.89,0.00,1546.89,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,19.33,19.33,,,,"1,546.89",,ENPG 2010
40.1867,-162.3583,8,8,2010,48.93,0.00,48.93,6321.80,0.00,6321.80,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,48.93,48.93,,,,"6,321.80",,ENPG 2010
41.8767,-161.3617,8,7,2010,12.96,0.00,12.96,4365.36,0.00,4365.36,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,12.96,12.96,,,,"4,365.36",,ENPG 2010
44.1433,-158.7833,8,10,2010,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2010
27.2333,-156.2833,7,27,2010,18.61,0.00,18.61,27660.01,0.00,27660.01,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,18.61,18.61,,,,"27,660.01",,ENPG 2010
29.05,-155.3667,7,28,2010,178.01,0.00,178.01,51093.23,0.00,51093.23,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,178.01,178.01,,,,"51,093.23",,ENPG 2010
30.8,-153.15,7,29,2010,44.53,0.00,44.53,24194.55,0.00,24194.55,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,44.53,44.53,,,,"24,194.55",,ENPG 2010
32.7,-151.0167,7,30,2010,117.76,0.00,117.76,27406.77,0.00,27406.77,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,117.76,117.76,,,,"27,406.77",,ENPG 2010
37.7667,-144.6333,8,2,2010,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2010
38.2167,-142.4833,8,3,2010,11.30,0.00,11.30,5387.87,0.00,5387.87,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,11.3,11.30,,,,"5,387.87",,ENPG 2010
33.3667,-154.7333,8,7,2010,8.13,0.00,8.13,416.76,0.00,416.76,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,8.13,8.13,,,,416.76,,ENPG 2010
33.5167,-154.8833,8,7,2010,13.95,0.00,13.95,10103.05,0.00,10103.05,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,13.95,13.95,,,,"10,103.05",,ENPG 2010
35.2167,-153.2667,8,8,2010,75.94,0.00,75.94,14958.41,0.00,14958.41,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,75.94,75.94,,,,"14,958.41",,ENPG 2010
35.2167,-153.2667,8,8,2010,32.54,0.00,32.54,13387.19,0.00,13387.19,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,32.54,32.54,,,,"13,387.19",,ENPG 2010
36.1,-151.7833,8,9,2010,131.72,0.00,131.72,104042.16,0.00,104042.16,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,131.72,131.72,,,,"104,042.16",,ENPG 2010
32.3333,-155.9333,8,9,2010,5.04,0.00,5.04,113.34,0.00,113.34,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.04,5.04,,,,113.34,,ENPG 2010
31.6,-157.4333,8,6,2010,31.09,0.00,31.09,2176.74,0.00,2176.74,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,31.09,31.09,,,,"2,176.74",,ENPG 2010
36.2167,-151.5,8,9,2010,44.52,0.00,44.52,14718.12,0.00,14718.12,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,44.52,44.52,,,,"14,718.12",,ENPG 2010
37.1833,-148.6,8,10,2010,30.80,0.00,30.80,12096.02,0.00,12096.02,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,30.8,30.80,,,,"12,096.02",,ENPG 2010
23.25,-157.9833,7,29,2010,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2010
27.1167,-157.0833,7,31,2010,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2010
29.65,-156.0833,1,8,2010,5.88,0.00,5.88,406.65,0.00,406.65,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.88,5.88,,,,406.65,,ENPG 2010
29.65,-156.0833,8,1,2010,17.64,0.00,17.64,14456.08,0.00,14456.08,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,17.64,17.64,,,,"14,456.08",,ENPG 2010
33.9,-155.0833,8,3,2010,4.58,0.00,4.58,316.72,0.00,316.72,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,4.58,4.58,,,,316.72,,ENPG 2010
33.9,-155.0833,8,3,2010,9.16,0.00,9.16,457.91,0.00,457.91,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,9.16,9.16,,,,457.91,,ENPG 2010
35.45,-154.5167,8,4,2010,6.24,0.00,6.24,12743.88,0.00,12743.88,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,6.24,6.24,,,,"12,743.88",,ENPG 2010
37.7333,-150.95,8,6,2010,4.05,0.00,4.05,202.53,0.00,202.53,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,4.05,4.05,,,,202.53,,ENPG 2010
41.4333,-145.0333,8,9,2010,5.81,0.00,5.81,290.29,0.00,290.29,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.81,5.81,,,,290.29,,ENPG 2010
41.9833,-143.2167,8,10,2010,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2010
26.3833,-156.9333,7,27,2010,29.34,0.00,29.34,1907.73,0.00,1907.73,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,29.34,29.34,,,,"1,907.73",,ENPG 2010
27.8833,-155.5167,7,28,2010,28.94,0.00,28.94,2079.92,0.00,2079.92,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,28.94,28.94,,,,"2,079.92",,ENPG 2010
29.55,-153.5667,7,29,2010,13.48,0.00,13.48,9758.53,0.00,9758.53,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,13.48,13.48,,,,"9,758.53",,ENPG 2010
31.1167,-151.3333,7,30,2010,12.23,0.00,12.23,672.45,0.00,672.45,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,12.23,12.23,,,,672.45,,ENPG 2010
32.7,-149.7333,7,31,2010,2.83,0.00,2.83,141.44,0.00,141.44,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,2.83,2.83,,,,141.44,,ENPG 2010
36.25,-146.9333,8,2,2010,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2010
37.6333,-146.0167,8,3,2010,0.70,0.00,0.70,34.92,0.00,34.92,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0.7,0.70,,,,34.92,,ENPG 2010
37.8667,-143.3333,8,4,2010,1.86,0.00,1.86,627.97,0.00,627.97,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.86,1.86,,,,627.97,,ENPG 2010
38.0833,-141.0167,8,5,2010,1.44,0.00,1.44,143.67,0.00,143.67,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.44,1.44,,,,143.67,,ENPG 2010
38.1667,-137.6833,8,6,2010,10.47,0.00,10.47,717.39,0.00,717.39,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,10.47,10.47,,,,717.39,,ENPG 2010
38.3167,-134.7667,8,7,2010,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2010
38.15,-132.2,8,8,2010,0.54,0.00,0.54,42.95,0.00,42.95,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0.54,0.54,,,,42.95,,ENPG 2010
23.25,-156.8833,7,27,2010,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2010
24.5333,-155.1833,7,28,2010,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2010
26.1167,-153.3167,7,29,2010,30.43,0.00,30.43,1521.46,0.00,1521.46,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,30.43,30.43,,,,"1,521.46",,ENPG 2010
27.8333,-151.3333,7,30,2010,4.79,0.00,4.79,9781.71,0.00,9781.71,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,4.79,4.79,,,,"9,781.71",,ENPG 2010
29.9667,-149.95,7,31,2010,19.55,0.00,19.55,11102.41,0.00,11102.41,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,19.55,19.55,,,,"11,102.41",,ENPG 2010
32.2667,-148.85,8,1,2010,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2010
34.7167,-147.7333,8,8,2010,4.43,0.00,4.43,1490.86,0.00,1490.86,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,4.43,4.43,,,,"1,490.86",,ENPG 2010
36.4,-146.3667,8,3,2010,8.95,0.00,8.95,3012.77,0.00,3012.77,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,8.95,8.95,,,,"3,012.77",,ENPG 2010
36.7167,-143.9167,8,4,2010,8.47,0.00,8.47,2853.59,0.00,2853.59,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,8.47,8.47,,,,"2,853.59",,ENPG 2010
36.75,-141.3,8,5,2010,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2010
36.9,-138.7667,8,6,2010,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2010
37.3167,-135.8333,8,7,2010,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2010
36.55,-148.9833,8,2,2010,102.33,0.00,102.33,32969.78,0.00,32969.78,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,102.33,102.33,,,,"32,969.78",,ENPG 2010
36.6333,-146.6167,8,3,2010,91.88,0.00,91.88,11054.42,0.00,11054.42,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,91.88,91.88,,,,"11,054.42",,ENPG 2010
24.5333,-157.9667,7,24,2011,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2011
28.7167,-156.6833,7,25,2011,11.14,0.00,11.14,663.75,0.00,663.75,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,11.14,11.14,,,,663.75,,ENPG 2011
31.5667,-153.5833,7,26,2011,59.47,0.00,59.47,6725.89,0.00,6725.89,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,59.47,59.47,,,,"6,725.89",,ENPG 2011
34.5833,-151.5167,7,27,2011,93.06,0.00,93.06,30559.18,0.00,30559.18,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,93.06,93.06,,,,"30,559.18",,ENPG 2011
37.25,-148.8833,7,28,2011,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2011
39.3333,-147.3167,7,29,2011,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2011
39.2167,-142.85,7,30,2011,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2011
38.8025,-138.6878,7,31,2011,21.22,0.00,21.22,2112.68,0.00,2112.68,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,21.22,21.22,,,,"2,112.68",,ENPG 2011
38.85,-134.1,8,1,2011,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2011
38.5833,-130.1333,8,2,2011,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2011
39.1,-125.3167,8,3,2011,12.66,0.00,12.66,4263.41,0.00,4263.41,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,12.66,12.66,,,,"4,263.41",,ENPG 2011
28.265,-157.4175,7,27,2011,21.72,0.00,21.72,905.11,0.00,905.11,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,21.72,21.72,,,,905.11,,ENPG 2011
33.9758,-156.0402,7,29,2011,6.36,0.00,6.36,12979.45,0.00,12979.45,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,6.36,6.36,,,,"12,979.45",,ENPG 2011
36.5049,-155.274,7,30,2011,58.79,0.00,58.79,120047.68,0.00,120047.68,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,58.79,58.79,,,,"120,047.68",,ENPG 2011
37.4767,-156.675,7,31,2011,34.49,0.00,34.49,19596.52,0.00,19596.52,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,34.49,34.49,,,,"19,596.52",,ENPG 2011
37.5417,-152.4833,8,1,2011,23.94,0.00,23.94,18625.32,0.00,18625.32,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,23.94,23.94,,,,"18,625.32",,ENPG 2011
37.5277,-152.2349,8,1,2011,7.71,0.00,7.71,1585.10,0.00,1585.10,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,7.71,7.71,,,,"1,585.10",,ENPG 2011
37.2667,-145.2667,8,3,2011,4.43,0.00,4.43,3160.07,0.00,3160.07,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,4.43,4.43,,,,"3,160.07",,ENPG 2011
31.1333,-159.5167,8,7,2011,5.82,0.00,5.82,290.91,0.00,290.91,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.82,5.82,,,,290.91,,ENPG 2011
34.1833,-159.1667,8,8,2011,46.96,0.00,46.96,6524.58,0.00,6524.58,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,46.96,46.96,,,,"6,524.58",,ENPG 2011
36.1833,-158.2167,8,9,2011,29.33,0.00,29.33,1947.45,0.00,1947.45,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,29.33,29.33,,,,"1,947.45",,ENPG 2011
29.8167,-156.9667,7,29,2011,1.84,0.00,1.84,1708.99,0.00,1708.99,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.84,1.84,,,,"1,708.99",,ENPG 2011
30.9333,-156.5667,7,29,2011,4.45,0.00,4.45,635.08,0.00,635.08,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,4.45,4.45,,,,635.08,,ENPG 2011
32.9,-155.6667,7,30,2011,7.34,0.00,7.34,962.99,0.00,962.99,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,7.34,7.34,,,,962.99,,ENPG 2011
32.3833,-154.65,7,26,2011,44.76,0.00,44.76,6515.52,0.00,6515.52,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,44.76,44.76,,,,"6,515.52",,ENPG 2011
33.9833,-151.3333,7,27,2011,31.71,0.00,31.71,16280.18,0.00,16280.18,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,31.71,31.71,,,,"16,280.18",,ENPG 2011
35.9833,-148.8167,7,28,2011,17.58,0.00,17.58,7834.67,0.00,7834.67,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,17.58,17.58,,,,"7,834.67",,ENPG 2011
37.3833,-146.0333,7,29,2011,6.20,0.00,6.20,12667.55,0.00,12667.55,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,6.2,6.20,,,,"12,667.55",,ENPG 2011
37.1,-142.0333,7,30,2011,0.85,0.00,0.85,58.65,0.00,58.65,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0.85,0.85,,,,58.65,,ENPG 2011
26.0945,-157.3422,7,28,2011,32.05,0.00,32.05,2217.10,0.00,2217.10,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,32.05,32.05,,,,"2,217.10",,ENPG 2011
36.3092,-150.9315,8,5,2011,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2011
35.775,-149.31,8,6,2011,54.96,0.00,54.96,34583.88,0.00,34583.88,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,54.96,54.96,,,,"34,583.88",,ENPG 2011
32.95,-159.55,7,28,2011,11.75,0.00,11.75,6786.41,0.00,6786.41,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,11.75,11.75,,,,"6,786.41",,ENPG 2011
38.9667,-161.7833,7,29,2011,0.36,0.00,0.36,740.47,0.00,740.47,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0.36,0.36,,,,740.47,,ENPG 2011
40.1167,-162.95,7,30,2011,13.26,0.00,13.26,16140.45,0.00,16140.45,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,13.26,13.26,,,,"16,140.45",,ENPG 2011
43.0667,-160.2667,7,31,2011,3.12,0.00,3.12,70.14,0.00,70.14,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.12,3.12,,,,70.14,,ENPG 2011
46.65,-151.7167,8,2,2011,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2011
38.0762,-152.3518,7,30,2011,4.51,0.00,4.51,360.59,0.00,360.59,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,4.51,4.51,,,,360.59,,ENPG 2011
35.7733,-153.6367,7,29,2011,10.59,0.00,10.59,5003.65,0.00,5003.65,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,10.59,10.59,,,,"5,003.65",,ENPG 2011
37.8873,-149.5742,7,31,2011,55.58,0.00,55.58,21821.29,0.00,21821.29,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,55.58,55.58,,,,"21,821.29",,ENPG 2011
38.0007,-141.9933,8,2,2011,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2011
38.1875,-138.8018,8,3,2011,2.75,0.00,2.75,190.41,0.00,190.41,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,2.75,2.75,,,,190.41,,ENPG 2011
36.6393,-128.1462,8,5,2011,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2011
35.7667,-124.5,8,6,2011,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2011
24.3667,-156.1667,7,24,2011,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2011
27.4833,-154.3,7,25,2011,0.00,0.00,0.00,0.00,0.00,0.00,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,,ENPG 2011
32.4,-150.9667,7,27,2011,94.52,0.00,94.52,46647.82,0.00,46647.82,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,94.52,94.52,,,,"46,647.82",,ENPG 2011
36.55,-146.5,7,29,2011,11.40,0.00,11.40,911.94,0.00,911.94,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,11.4,11.40,,,,911.94,,ENPG 2011
36.1,-142.9,7,30,2011,693.96,0.00,693.96,41348.58,0.00,41348.58,H. Carson,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,693.96,693.96,,,,"41,348.58",,ENPG 2011
