"","Day","Month","Year","Latitude","Longitude","X..km2","Total.Wieght..g..km.2","Source","Mesh.Size","Notes","CutOff","TopLim","Microplastics...km.2","Macroplastics....km.2","Microplastics.Weight..g...km.2","Macroplastics.Weight..g...km.2","Ship","CruiseNo","CruiseNoCode","StationNo","TimeLocal","TimeLocalFormatted","MonthUTC","DayUTC","YearUTC","TowAreaM2","CountPlasticFragments","CountPlasticPellets","CountTotalPlastics","FragmentDensityNoSqKm","PelletDensityNoSqKm","u10Mps","v10Mps"
"10122",16,5,1996,31.38,-72.2,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2037,NA,NA,Inf,NA,NA,NA,NA
"10123",16,5,1996,31.38,-72.2,7798,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667,NA,NA,2.1377276224673e-07,NA,NA,NA,NA
"10124",6,4,1997,31.38,-66.4,10799,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71497360866747e-07,NA,NA,NA,NA
"10125",31,5,2010,31.38,-66.19,77879,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1207,NA,NA,1.5498401366222e-08,NA,NA,NA,NA
"10126",24,10,1994,31.38,-59.92,540,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.42962962962963e-06,NA,NA,NA,NA
"10127",24,10,1994,31.38,-59.92,9179,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,2.01764898137052e-07,NA,NA,NA,NA
"10128",26,10,2003,31.38,-57.07,5400,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.42962962962963e-07,NA,NA,NA,NA
"10129",5,4,2000,31.39,-74,1080,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71481481481481e-06,NA,NA,NA,NA
"10130",31,10,2008,31.39,-63.55,587,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,NA,NA,2.9045996592845e-06,NA,NA,NA,NA
"10131",30,10,1999,31.39,-61.9,20698,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111,NA,NA,5.36766837375592e-08,NA,NA,NA,NA
"10132",26,10,1997,31.4,-63.5,23758,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,7.79526896203384e-08,NA,NA,NA,NA
"10133",15,4,2005,31.41,-61.68,35097,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,5.27680428526655e-08,NA,NA,NA,NA
"10134",20,4,2000,31.41,-59.66,4320,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,4.28703703703704e-07,NA,NA,NA,NA
"10135",14,5,2004,31.42,-77.94,1800,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111,NA,NA,6.17222222222222e-07,NA,NA,NA,NA
"10136",14,4,2001,31.42,-64.08,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"10137",15,5,2006,31.43,-161.52,30576,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556,NA,NA,1.81841967556253e-08,NA,NA,NA,NA
"10138",4,5,1991,31.43,-67.13,5921,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2871,NA,NA,4.84884310082756e-07,NA,NA,NA,NA
"10139",4,5,1991,31.43,-67.13,11339,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.63330099656054e-07,NA,NA,NA,NA
"10140",7,7,2010,31.43,-53.73,174802,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1076,NA,NA,6.15553597784922e-09,NA,NA,NA,NA
"10141",4,4,1999,31.44,-73.62,4050,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482,NA,NA,3.65925925925926e-07,NA,NA,NA,NA
"10142",6,4,1999,31.44,-70.95,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,Inf,NA,NA,NA,NA
"10143",18,10,2006,31.45,-122.24,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1932,NA,NA,Inf,NA,NA,NA,NA
"10144",8,4,2001,31.45,-68.55,53996,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556,NA,NA,1.02970590414105e-08,NA,NA,NA,NA
"10145",8,4,1999,31.45,-67.79,3240,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926,NA,NA,2.85802469135802e-07,NA,NA,NA,NA
"10146",19,4,2000,31.45,-61.06,1080,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.71481481481481e-06,NA,NA,NA,NA
"10147",18,5,1996,31.46,-70.73,2700,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,6.85925925925926e-07,NA,NA,NA,NA
"10148",7,7,2010,31.46,-53.7,87796,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1264,NA,NA,1.43970112533601e-08,NA,NA,NA,NA
"10149",31,5,2010,31.47,-65.93,84499,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722,NA,NA,8.54447981632919e-09,NA,NA,NA,NA
"10150",25,10,1992,31.47,-55.68,8528,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1759,NA,NA,2.06261726078799e-07,NA,NA,NA,NA
"10151",25,10,1992,31.47,-55.68,10204,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1666,NA,NA,1.63269306154449e-07,NA,NA,NA,NA
"10152",16,7,2007,31.48,-149.91,48607,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1831,NA,NA,3.76694714753019e-08,NA,NA,NA,NA
"10153",7,4,2000,31.48,-72.16,4320,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,4.28703703703704e-07,NA,NA,NA,NA
"10154",25,10,2012,31.48,-57.49,23917,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2634,NA,NA,1.10130869256178e-07,NA,NA,NA,NA
"10155",12,7,2010,31.5,-62.72,18686,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2783,NA,NA,1.48935031574441e-07,NA,NA,NA,NA
"10156",19,4,2000,31.5,-60.47,9179,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,2.01764898137052e-07,NA,NA,NA,NA
"10157",1,7,2009,31.51,-156.58,13569,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2064,NA,NA,1.52111430466505e-07,NA,NA,NA,NA
"10158",3,7,2008,31.51,-146.63,129280,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1694,NA,NA,1.31033415841584e-08,NA,NA,NA,NA
"10159",7,4,2005,31.51,-70.29,3780,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,4.8994708994709e-07,NA,NA,NA,NA
"10160",24,10,1998,31.52,-60.22,25378,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,7.29765939002285e-08,NA,NA,NA,NA
"10161",21,4,2011,31.53,-154.34,33962,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1855,NA,NA,5.46198692656498e-08,NA,NA,NA,NA
"10162",22,9,2012,31.53,-119.62,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,NA,Inf,NA,NA,NA,NA
"10163",18,5,2004,31.54,-149.99,69710,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2037,NA,NA,2.92210586716397e-08,NA,NA,NA,NA
"10164",24,10,2003,31.54,-119.85,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"10165",12,10,2001,31.54,-117.18,5940,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.11784511784512e-07,NA,NA,NA,NA
"10166",8,4,2001,31.54,-70.12,15659,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.18270643080656e-07,NA,NA,NA,NA
"10167",22,10,2004,31.55,-122.61,223182,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389,NA,NA,6.22362018442347e-09,NA,NA,NA,NA
"10168",20,10,2008,31.55,-122.34,1941,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2060,NA,NA,1.06130860381247e-06,NA,NA,NA,NA
"10169",27,10,1995,31.55,-63.97,7798,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667,NA,NA,2.1377276224673e-07,NA,NA,NA,NA
"10170",5,4,1999,31.56,-72.78,4860,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.81069958847737e-07,NA,NA,NA,NA
"10171",9,4,2000,31.57,-70.74,5940,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.11784511784512e-07,NA,NA,NA,NA
"10172",25,5,1995,31.57,-67.4,13499,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.37195347803541e-07,NA,NA,NA,NA
"10173",5,5,1992,31.57,-67.18,7559,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,2.45005953168408e-07,NA,NA,NA,NA
"10174",5,5,1992,31.57,-67.18,9719,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.90554583804918e-07,NA,NA,NA,NA
"10175",7,5,1992,31.57,-65.83,4860,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.81069958847737e-07,NA,NA,NA,NA
"10176",7,5,1992,31.57,-65.83,18898,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,9.79997883373902e-08,NA,NA,NA,NA
"10177",17,6,2010,31.57,-50.38,123323,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014,NA,NA,8.22231051790826e-09,NA,NA,NA,NA
"10178",9,4,2001,31.58,-69.8,34557,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,5.35926150996904e-08,NA,NA,NA,NA
"10179",11,4,2012,31.58,-69.17,14482,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1657,NA,NA,1.14417898080376e-07,NA,NA,NA,NA
"10180",6,6,2000,31.58,-66.31,18359,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.00876954082466e-07,NA,NA,NA,NA
"10181",6,6,2000,31.58,-66.31,47516,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.89763448101692e-08,NA,NA,NA,NA
"10182",20,10,1994,31.58,-64.77,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"10183",16,6,2010,31.59,-51.28,86566,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1802,NA,NA,2.08164868424093e-08,NA,NA,NA,NA
"10184",26,10,2010,31.6,-58.46,416,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2403,NA,NA,5.77644230769231e-06,NA,NA,NA,NA
"10185",6,10,2011,31.61,-121.25,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2160,NA,NA,Inf,NA,NA,NA,NA
"10186",5,4,1999,31.61,-70.95,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667,NA,NA,Inf,NA,NA,NA,NA
"10187",8,4,1999,31.61,-67.18,60745,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482,NA,NA,2.43970697176722e-08,NA,NA,NA,NA
"10188",18,4,2012,31.61,-63.9,7961,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2387,NA,NA,2.99836703931667e-07,NA,NA,NA,NA
"10189",19,5,2005,31.62,-65.03,26016,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2037,NA,NA,7.82979704797048e-08,NA,NA,NA,NA
"10190",17,6,2010,31.62,-49.64,28019,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2213,NA,NA,7.89821192762054e-08,NA,NA,NA,NA
"10191",23,10,2001,31.63,-60.97,27000,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,3.7037037037037e-08,NA,NA,NA,NA
"10192",21,6,2010,31.63,-41.42,17954545,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,NA,NA,3.06329121679218e-11,NA,NA,NA,NA
"10193",21,6,2010,31.63,-41.42,26336241,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,NA,NA,3.35279434904928e-11,NA,NA,NA,NA
"10194",14,4,2011,31.64,-168.11,32604,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1258,NA,NA,3.85842227947491e-08,NA,NA,NA,NA
"10195",8,4,2007,31.64,-69.03,1174,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4260,NA,NA,3.62862010221465e-06,NA,NA,NA,NA
"10196",7,4,1997,31.65,-65.5,33873,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2037,NA,NA,6.0136391816491e-08,NA,NA,NA,NA
"10197",27,5,2012,31.65,-64.26,401009,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1177,NA,NA,2.93509621978559e-09,NA,NA,NA,NA
"10198",19,5,2002,31.67,-73.67,5940,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.11784511784512e-07,NA,NA,NA,NA
"10199",7,4,2000,31.67,-71.92,10801,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2222,NA,NA,2.05721692435886e-07,NA,NA,NA,NA
"10200",12,4,2012,31.67,-67.69,3031,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,NA,NA,5.44374793797427e-07,NA,NA,NA,NA
"10201",11,7,2011,31.68,-160.45,15711,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2164,NA,NA,1.37737890649863e-07,NA,NA,NA,NA
"10202",22,10,2012,31.68,-139.97,21999,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2591,NA,NA,1.17778080821856e-07,NA,NA,NA,NA
"10203",11,4,2000,31.68,-66.3,50756,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,3.64882969501143e-08,NA,NA,NA,NA
"10204",15,5,1991,31.68,-64.67,5000,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,2e-07,NA,NA,NA,NA
"10205",3,4,1999,31.69,-74.56,16199,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482,NA,NA,9.14871288351133e-08,NA,NA,NA,NA
"10206",18,5,1996,31.69,-69.19,9719,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.90554583804918e-07,NA,NA,NA,NA
"10207",22,10,1998,31.69,-60.38,8639,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,2.14376663965737e-07,NA,NA,NA,NA
"10208",17,5,1996,31.7,-71.32,13495,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1482,NA,NA,1.09818451278251e-07,NA,NA,NA,NA
"10209",17,5,1996,31.7,-71.32,21058,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,8.7947573368791e-08,NA,NA,NA,NA
"10210",18,10,2009,31.71,-121.41,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1498,NA,NA,Inf,NA,NA,NA,NA
"10211",12,7,2010,31.71,-63.23,11337,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2470,NA,NA,2.17870688894769e-07,NA,NA,NA,NA
"10212",24,10,2003,31.72,-119.54,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"10213",3,5,1990,31.72,-65.07,6479,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,2.85846581262541e-07,NA,NA,NA,NA
"10214",22,10,2004,31.73,-122.41,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"10215",22,9,2012,31.73,-119.57,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1913,NA,NA,Inf,NA,NA,NA,NA
"10216",17,5,1996,31.73,-70.3,44816,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,4.13245269546591e-08,NA,NA,NA,NA
"10217",5,4,1997,31.73,-68.77,10799,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926,NA,NA,8.57486804333735e-08,NA,NA,NA,NA
"10218",25,10,2008,31.73,-64.05,11819,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2115,NA,NA,1.78949149674253e-07,NA,NA,NA,NA
"10219",27,10,1996,31.73,-63.23,8099,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,2.28670206198296e-07,NA,NA,NA,NA
"10220",17,4,2000,31.73,-63.11,2160,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,8.57407407407407e-07,NA,NA,NA,NA
"10221",6,6,2011,31.74,-78.64,4266,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407,NA,NA,3.29817158931083e-07,NA,NA,NA,NA
"10222",9,4,2001,31.74,-68.55,13499,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.37195347803541e-07,NA,NA,NA,NA
"10223",14,4,1997,31.74,-65.34,0,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,Inf,NA,NA,NA,NA
"10224",17,5,1996,31.75,-70.3,4320,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,4.28703703703704e-07,NA,NA,NA,NA
"10225",18,5,2004,31.75,-69.47,2700,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,6.85925925925926e-07,NA,NA,NA,NA
"10226",18,5,1996,31.75,-69.28,16739,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,1.10639823167453e-07,NA,NA,NA,NA
"10227",18,5,1996,31.75,-69.28,74514,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,2.48543897791019e-08,NA,NA,NA,NA
"10228",8,4,2005,31.75,-69.11,3599,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667,NA,NA,4.63184217838288e-07,NA,NA,NA,NA
"10229",13,4,2012,31.75,-66.9,5863,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1876,NA,NA,3.19972710216613e-07,NA,NA,NA,NA
"10230",26,5,1995,31.75,-66.43,12151,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2222,NA,NA,1.82865607768908e-07,NA,NA,NA,NA
"10231",29,10,1999,31.75,-63.15,35637,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,NA,NA,5.19684597468923e-08,NA,NA,NA,NA
"10232",9,4,2001,31.76,-67.43,38825,NA,"SEA EDUCATION",333,"Not Corrected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3889,NA,NA,1.00167417900837e-07,NA,NA,NA,NA
